url,label,source,backlinks,refpages,pages,valid_pages,text,image,nofollow,ugc,sponsored,dofollow,redirect,canonical,gov,edu,rss,alternate,html_pages,links_internal,links_external,refdomains,refclass_c,refips,linked_root_domains
americanthinker.com,3,MBFC-Q,18772806,6367744,602152,602150,18711459,246956,552885,60476,1218,18156320,8058,52061,121,7025,949,51,256536,8378306,2815492,41664,13218,34321,37841
americarisingpac.org,4,MBFC,71789,22504,3229,3229,71702,712,1212,103,0,70490,84,0,4,22,0,0,2248,44375,23791,1309,828,1083,704
americasfreedomfighters.com,3,MBFC-Q,867982,327766,29135,29130,859152,63815,20170,1058,0,838982,2246,2,0,13,88,0,26095,1181543,639566,2682,1667,3207,4944
americasfrontlinedoctors.com,3,MBFC,78995,73074,140,140,78624,590,5584,582,0,73033,18,0,0,20,40,0,9,192,51,2755,1628,2263,11
americasquarterly.org,5,MBFC,243803,102334,35040,35039,243191,8272,26060,643,1,217074,231,12,26,5456,7,0,24717,1027263,328258,12070,5116,8121,3915
americasvoice.news,4,MBFC,233200,176010,2275294,2275217,232849,7120,16579,561,0,216044,192,8,2,611,3,0,1240557,60923342,12103171,3453,2167,3310,415
amestrib.com,5,MBFC,399623,145812,2441821,2441798,368698,24888,78995,2137,0,289700,147,30690,18,2416,44,0,633455,12008568,4752198,8244,3728,5516,43991
amg-news.com,1,MBFC,19120,11177,3096,3096,18819,525,5654,397,0,13073,36,0,0,8,1,0,2738,324441,23060,1707,1092,1432,864
amgreatness.com,4,MBFC,1654077,1076801,761,755,1647828,10089,48399,7190,7,1599245,4999,186,9,3150,267,39,223,8181,6643,11686,5461,9683,1057
amimagazine.org,5,MBFC,14892,10112,5389,5384,10423,780,3888,36,5,6533,5,227,19,72,4,18,5137,324872,34282,1442,962,1228,40
ammoland.com,5,MBFC,1954314,913015,104310,104308,1935560,312633,267960,16184,65,1667546,1344,15357,1,330,497,79,88178,4122439,648597,15415,6327,10982,16695
amnesty.org,5,MBFC,41296321,12868223,3497948,3496773,41278931,3869501,879359,12237,252,40399013,5635,1486,28016,577022,3300,516,3220235,343049449,21811637,124541,34423,74345,4218
amny.com,5,MBFC,1290765,806808,6965,6868,1282843,83717,193527,1714,53,1089287,3907,3706,625,5614,129,19,545,13614,11880,63019,13082,25086,123
amren.com,3,MBFC-Q,1452550,548894,67751,67749,1451960,67801,87451,5077,96,1364362,169,11,0,752,231,47,61221,3160374,1053624,9033,4283,6454,12872
amsterdamnews.com,5,MBFC,331818,187024,6548908,6548899,330112,16769,115452,326,2,214649,674,988,294,2490,29,0,5746307,605219456,46491928,8678,4601,6957,4353
amtvmedia.com,3,MBFC,72042,21482,1770,1770,72004,1364,35028,128,0,36976,9,0,0,23,0,0,1112,47200,11863,1679,678,822,37
analyzingamerica.org,3,MBFC-Q,43706,26281,31499,31495,43525,3674,3397,119,0,40128,75,6,0,3,8,0,29078,508009,166222,2251,664,831,541
anchoragepress.com,5,MBFC,90254,58386,11831,11831,89523,4003,25284,130,1,64232,82,341,6,495,66,34,7426,392808,54348,5093,2986,4284,466
ancient-code.com,4,MBFC,203579,115489,26105,26011,202937,31824,17079,731,0,185764,50,0,0,106,80,0,18711,322251,36758,7700,3028,4501,2233
ancient-origins.net,4,MBFC,1578308,746173,134272,134272,1575685,110781,212144,8613,19,1363172,1817,103,7238,23582,490,0,71192,3539385,695843,37880,12906,22836,13958
andalusiastarnews.com,5,MBFC,266026,205520,95447,95434,265935,3894,18067,297,0,247868,36,26,361,2291,9,0,83672,2197857,136372,5518,2545,3571,29406
angrywhitemen.org,4,MBFC,34033,20843,218,218,34012,207,2471,247,0,31540,2,0,0,10,19,0,0,13,0,1029,832,1088,0
angusreid.org,5,MBFC,227757,114464,6937,6937,227482,1052,12257,827,195,215023,121,0,90,664,5,9,5496,234922,51253,6706,3864,6155,861
anh-usa.org,4,MBFC,693123,173812,13368,13362,691723,314479,25758,2308,1,665964,1258,1,5,164,52,18,6171,213912,103582,5269,2475,3618,5507
aninews.in,4,MBFC,4558306,1958529,748338,748249,4540807,1665706,334230,9416,29,4206463,2030,15029,141809,4552,364,52,244787,965448,499,27105,11022,21313,27
annistonstar.com,5,MBFC,280650,179072,10720,10719,278476,7167,122660,285,1,155816,483,1171,39,1949,483,1,1211,106259,19896,9081,4740,7337,214
anonews.co,1,Snopes,42077,19177,2938,2938,41913,5854,4151,697,6,37743,22,1,0,20,99,0,1474,34809,153,2480,1511,1955,48
anonhq.com,1,MBFC,157193,64512,28078,28078,156605,45730,11206,1436,0,145294,80,0,2,524,354,25,24301,1277193,287475,6497,2618,3661,11295
ansa.it,5,MBFC,203144601,23207754,4000471,3998737,200294197,60518488,12310690,20140,5297,187978130,64438,2588889,3989,23875,170568,642,2899328,240536232,20324108,145477,22349,51410,6335
answersingenesis.org,3,MBFC,5307777,1465234,404597,404579,5292898,527116,538967,20196,170,4753679,2716,53,1617,9747,3928,41,357212,2269633,967295,42217,10601,18524,4558
anthropocenemagazine.org,5,MBFC,264181,124030,10191,10190,263237,4648,12221,343,13,250998,843,21,159,1413,19,2,7478,187460,69477,6623,3766,5372,1126
antiwar.com,5,MBFC,11771580,4400593,249409,249406,11763585,179282,890309,17887,115,10872872,2677,78,6,43387,2416,621,162087,8016948,4383150,30518,10451,17800,36791
aol.com,5,MBFC,286409100,106259728,11729576,11725085,278589033,29341975,17293059,374096,3700,261290454,1149775,32951,7090,929496,10770,801,6348859,119457200,149727680,514050,87888,207354,491639
apmreports.org,5,MBFC,224775,108809,1933,1933,224280,9284,17245,731,2,206932,270,20,70,1358,106,0,1402,33637,23237,9528,4870,8024,751
apnews.com,5,MBFC,49193773,24899841,2972935,2972922,47690648,720847,12350500,570369,2243,35334851,424211,1064913,10458,496514,11337,319,2130141,59060229,45609378,274498,71635,194998,54465
apost.com,4,MBFC,80324,48682,356599,356599,78996,26976,12681,151,4,66314,542,14,1,66,2,0,273577,4620647,1320678,15573,2474,3771,6613
app.com,5,MBFC,11043511,3032816,2691154,2691114,7420605,915195,645326,8053,295,6774946,1545,3616886,9819,13637,238,124,625504,16684138,7106533,38121,14554,27445,43877
apple.com/apple-news,5,MBFC,18072261204,9089840436,4306477,4303333,18041327948,9087687150,1744172035,3276942,1378622,16295999735,14694988,776729,184523749,321812369,52279,50390,2781046,73439548,2630003,5372097,445663,1922692,236805
aptnnews.ca,5,MBFC,363096,183118,140056,140036,361238,19319,84365,871,0,276843,1625,8,147,1464,19,19,96090,9543218,4011575,11069,4249,6459,10843
arabnews.com,4,MBFC,8005066,4170296,489724,489714,7984854,682151,1010063,17610,267,6973990,14896,2151,22148,175236,622,126,234985,20508213,3114702,138660,20935,43490,1647
arcamax.com,5,MBFC,2115096,486692,1521733,1521705,2080839,193531,125065,6097,8,1955749,10017,12250,10,10668,3169,102,453193,20105151,1494040,8831,3902,5761,3130
arcdigital.media,5,MBFC,81176,29373,3259,3259,80659,2313,8777,1108,0,71804,68,157,1,497,261,31,660,8111,8448,2875,1931,2541,487
areomagazine.com,5,MBFC,60433,44910,5266,5266,60245,1270,8583,1191,0,51351,87,10,8,384,24,3,4953,359944,117177,4938,3032,4326,5015
argusleader.com,5,MBFC,2141669,633610,1779645,1779587,1793404,123236,336799,5538,12,1456547,2149,345780,942,5375,139,1,623072,12915140,5139595,25161,9944,17863,37868
arirang.com,5,MBFC,1445706598,3175941,3672800,3672689,1445458399,3408979,10058,82,0,1445448339,1504,1475,4806,1283,165,0,3650119,1713185123,48596858,4565,2574,3484,715
arizonadailyindependent.com,4,MBFC,56722,39376,123367,123348,56634,7236,12609,429,0,44007,29,0,35,152,11,0,77337,3278445,446093,6117,2572,3794,5255
arkansasonline.com,5,MBFC,2989942,1882898,1911126,1910721,2971436,130129,995987,3034,59,1975360,4383,6146,966,21593,1542,2,853166,108328579,27709324,54709,14181,27570,9617
arklatexhomepage.com,5,MBFC,210379,138392,65268,65267,207968,23147,95764,501,1,112195,337,1928,83,1994,75,30,61394,7742322,2128281,13637,4366,7083,5532
arktimes.com,5,MBFC,519183,363134,164486,164465,504855,12237,120210,1196,4,384628,825,809,65,1425,597,12005,156083,263939,68505,18041,6884,11803,1466
armscontrol.org,5,MBFC,497827,274193,295253,295242,497378,4926,54503,1986,7,442825,352,3,165,6429,76,4,269322,22996648,3852203,18611,8392,14464,2212
armstrongeconomics.com,4,MBFC,1737792,933695,52785,52783,1728244,126999,125074,11536,1,1602449,177,7221,0,4465,102,25,38880,6036728,157605,31636,5460,8864,2424
armytimes.com,5,MBFC,35022068,9742593,2220041,2220035,34119775,120742,236813,8871,12,33882823,1383,900603,2004,4678,249,1,2170393,253134740,117507300,51072,11430,20857,8266
arstechnica.com,5,MBFC,34601841,8967659,1038885,1038871,34495283,1190655,6301510,256189,303,28180243,27177,28164,3333,173720,30622,4549,814956,66627366,11660980,211907,58603,133936,53451
arte.tv,5,MBFC,47804336,22562732,106264,106237,47676753,28938828,1464364,28455,260,46211025,11021,812,1482,68151,13301,17,54989,2446025,1190192,97797,25232,50051,1849
asahi.com,5,MBFC,95219968,25623122,8479930,8479854,94387855,17693347,3219856,25133,192,91166090,104021,37979,16740,1335394,27633,114130,5139308,837548027,35803763,177455,38431,103686,29737
asia.nikkei.com,5,MBFC,5198763,3952298,307055,307043,5140505,53755,440951,23370,218,4698622,3695,809,4637,27554,53341,5,166149,27040000,2460063,75780,28826,62297,2038
asianews.it,4,MBFC,2562240,976408,1619602,1619287,2552157,123219,110189,2498,0,2441908,3590,39,867,7794,6384,3,666335,32105462,9982512,31181,8384,14326,1339
asia-pacificresearch.com,4,MBFC,395632,212993,4888,4887,395528,2656,2397,69,0,393131,44,6,0,2,16,0,3490,52474,47161,821,578,676,2671
asiasentinel.com,4,MBFC,906161,409553,17865,17864,905610,5472,35443,1210,0,870155,258,225,586,1081,15,8,8306,82347,62956,5948,3133,4499,1975
aspeniaonline.it,5,MBFC,49952,17061,9427,9427,49801,1571,805,31,0,48996,5,0,9,145,13,1,8490,319184,74962,1480,646,789,1124
aspeninstitute.org,5,MBFC,1103686,570485,226286,226191,1101680,69722,75872,1407,37,1025666,1734,7,1146,40912,87,2,183426,13415114,2347314,28173,12796,22804,9170
aspentimes.com,5,MBFC,1312335,938182,1840920,1840915,1306955,33192,700818,1578,34,606117,740,209,10,1362,133,3,251929,11924293,4697050,39235,7862,13198,5779
aspentimes.com/snowmass,5,MBFC,1312335,938182,1840920,1840915,1306955,33192,700818,1578,34,606117,740,209,10,1362,133,3,251929,11924293,4697050,39235,7862,13198,5779
assassinationscience.com,3,MBFC,69936,63389,906,906,69931,38120,1734,301,0,68189,2,0,0,82,3,0,773,10361,13914,1270,856,1019,451
atchisonglobenow.com,5,MBFC,24627,16935,4229,4229,24388,346,10190,24,0,14198,20,211,6,119,6,0,399,36195,20598,1419,1173,1522,233
athensmessenger.com,5,MBFC,74303,53892,3734,3733,73951,1410,29383,103,1,44565,187,139,49,204,8,0,388,15127,6244,4943,2216,3079,72
atimes.com,5,MBFC,3342503,2422553,697,697,3339359,48579,125183,8543,59,3214054,868,1796,407,7095,329,13,0,0,697,32858,11574,19393,2
atlanta.cbslocal.com,5,MBFC,277623,147193,84292,84292,277112,87007,105317,722,126,171789,302,148,15,254,26,11,73243,4682842,1840312,8985,3830,5980,11902
atlantablackstar.com,5,MBFC,916589,404204,314453,314357,842939,193727,139269,3165,11,703596,7679,60837,23,1723,108,18,170801,6610891,2055995,46153,8469,15313,8290
atlanticcouncil.org,5,MBFC,2355511,999216,286846,286817,2347538,395976,158505,6407,56,2188659,3476,216,898,21148,259,1403,184409,12417188,1594680,52630,16117,31806,12411
atlasobscura.com,5,MBFC,12073693,5704144,345143,345133,11802870,555360,2205813,205197,327,9595470,13117,81779,41768,319184,2277,83260,281288,14929012,1851619,175912,41048,90243,46018
atmoreadvance.com,5,MBFC,19394,11711,24916,24914,19348,1915,6354,26,0,12994,26,1,12,40,2,0,22773,934048,47040,1485,1095,1357,159
atr.org,4,MBFC,939598,369824,275796,275758,939021,32190,115336,4413,0,823653,404,4,506,1076,96,16,114909,7031722,32989170,12211,5131,8251,4876
attackthesystem.com,4,MBFC,146394,80120,39711,39711,146376,2978,6123,1990,0,140179,4,0,0,16,5,0,38811,6393825,1264349,1349,808,1017,9407
Attitude.co.uk,3,Politico,620680,276330,151846,151842,614809,172052,33344,498,22,581455,442,5392,18,740,16,0,127892,3779332,1684727,18513,5041,8787,5001
attn.com,5,MBFC,321777,136041,10270,10270,321562,11614,22067,1257,3,299387,131,36,16,908,15,0,4732,14987,264,10895,4180,6503,14
au.org,5,MBFC,1054137,484766,294706,293998,1053473,52396,19692,770,0,1033768,202,306,2240,6489,93,20,77655,2469783,761807,8741,3894,5870,3029
auburnpub.com,5,MBFC,437043,336665,94954,94948,435331,8491,238075,409,3,197254,605,196,548,2069,363,24,10697,995860,142688,13819,6371,10348,2252
audacy.com,5,MBFC,7168709,6521727,46768,46725,7133724,502223,353020,8663,43,6780252,25928,7612,2247,26703,1310,9,20878,1515337,374798,76066,21042,43137,275
augustachronicle.com,5,MBFC,11062400,2206098,1871047,1871032,11045237,32468,205414,1625,2,10839787,1036,15827,848,4081,257,0,580038,10059885,4337971,17513,7249,11290,33156
austinchronicle.com,5,MBFC,1236292,1014465,147,147,1233056,105147,323909,32325,379,908688,902,1929,329,5662,308,1,136,81,1,63311,16096,31294,1
austindailyherald.com,5,MBFC,214470,114542,118304,118288,213416,13506,32806,181,0,180606,164,799,28,892,21,6,104740,3967518,62055,6902,3009,4738,19144
australiannationalreview.com,3,MBFC,311792,130010,11050,11050,308071,64142,36051,1042,0,272007,2491,3,3,81,14,3,9478,738508,430397,3199,1843,2517,12354
autismspeaks.org,5,MBFC,3113456,1049617,615276,615124,3111896,220159,143214,5245,31,2966472,1060,41,1910,29511,92,0,454157,14553297,3438795,44961,15222,26661,2742
autostraddle.com,5,MBFC,770162,419222,89591,89590,769108,191565,70147,2644,64,698752,598,35,31,2147,204,13,62872,6634822,1061774,26008,7198,12525,39096
avclub.com,5,MBFC,38836830,8877853,4647993,4647769,38752236,630957,1710431,62474,101,37039028,6755,64091,197,30794,1925,505,2916664,7109501,4033359,69702,22341,48269,19732
avoiceformen.com,3,MBFC-Q,890588,293000,24918,24918,890284,22112,30156,4808,2,859917,54,8,81,101,36,155,16823,511080,919133,3773,2238,3097,6429
awarenessact.com,3,MBFC,34241,18734,6228648,6217242,34039,8697,7568,632,2,26469,95,6,2,33,8,27,6165455,187996834,14542614,4636,1651,2275,4589
awm.com,3,MBFC-Q,21317,9231,2263,2263,21233,449,3670,107,0,17559,57,5,0,22,15,0,89,1966,0,1340,739,982,0
axios.com,5,MBFC,14070280,4949459,423992,423879,14030921,504374,1726921,60486,568,12301779,27346,6878,2073,50104,1746,43,261202,22605033,1439795,162387,38687,92048,32479
azcapitoltimes.com,5,MBFC,208427,98339,192291,192281,207603,8569,24231,662,1,183368,347,354,185,1512,33,0,137380,6233964,1384353,10026,4434,6886,4965
azcentral.com,5,MBFC,36361184,10164940,4512585,4512519,29207696,2137656,3312947,70209,408,25893060,61161,6968210,7419,69402,1889,10550,950539,22607578,8299774,145257,36011,81570,66060
azdailysun.com,5,MBFC,630593,355880,68494,68487,629706,15895,192599,887,1,437083,359,316,211,2474,144,5,7503,620816,97996,17776,7352,11773,1344
azfamily.com,5,MBFC,1063447,598067,40161,40160,1053628,37936,298491,9334,24,755031,7808,913,398,2208,143,5,15775,2601229,312775,35748,13126,24486,2205
babnet.net,4,MBFC,215842,122222,58882,58872,215162,33000,19184,239,0,195978,58,239,96,237,7,310,51992,1308592,395387,8320,1505,2078,932
backchannel.com,5,MBFC,68778,61635,796,796,68516,2291,9336,536,1,59033,171,16,30,330,69,0,0,0,796,4923,3212,4400,1
backroombuzz.com,3,MBFC-Q,21981,20922,122,122,21786,205,1177,56,0,20609,191,4,0,0,0,0,24,431,326,117,124,139,24
badgerinstitute.org,4,MBFC,43875,33531,2118,2118,43418,431,1379,68,0,42007,452,0,32,161,5,0,1900,140081,29843,1501,792,987,934
bakersfieldnow.com,5,MBFC,94012,47011,16225,16215,91970,12496,21650,1061,0,70315,201,1294,423,516,94,7,7947,57311,32230,9358,3858,6019,537
balkaninsight.com,5,MBFC,1265504,733444,2978,2953,1262211,123422,170215,2477,16,1091944,1852,1014,78,5299,182,38,2944,81389,16297,29094,10191,18077,64
ballotpedia.org,5,MBFC,3686259,3027206,17714,17714,3685110,198156,632463,24728,107,3050108,912,38,498627,14753,32,11,16812,714209,334953,64948,20941,44980,2826
baltimore.cbslocal.com,5,MBFC,2347993,1307760,280917,280917,2330944,1433078,370646,3951,206,1960256,6992,7951,1616,4438,575,20,195761,19496989,3643042,41742,12487,24104,14649
baltimoresun.com,5,MBFC,41765155,8908971,3070829,3069175,41659913,2581643,1260986,19776,564,40398171,31383,64623,13960,84650,708,34,568160,81091834,16056858,169102,34346,77344,6113
bangkokpost.com,4,MBFC,28312791,14019695,9662405,9661091,28283552,11397061,1672261,22209,135,26610815,5081,13435,4062,12846294,1378,25,8287146,668744142,42064892,128783,23993,51087,83314
bangordailynews.com,5,MBFC,3116551,1257523,2747378,2747366,3106511,148386,732218,9600,135,2373893,1586,6650,2536,44883,339,55,1428919,63835089,8012380,50423,16353,33269,21854
banned.video,1,MBFC,2690745,892199,1088,1088,2443755,562435,105698,11252,2,2336387,881,0,0,150,826,0,1024,7962,1063,7531,3851,6515,22
baptistnews.com,5,MBFC,117952,83422,87149,87135,117407,3429,49124,1871,1,68231,394,27,11,3021,19,5,76935,6516917,797220,8482,4381,6927,10146
barenakedislam.com,3,MBFC-Q,2531234,1317422,0,0,2527308,45273,36990,4630,0,2490315,802,0,0,47,42,3,0,0,0,7416,2702,3910,0
barrietoday.com,5,MBFC,6762014,6578640,942805,942796,6756716,2496,21861,236,0,6734851,1902,3383,141,101,7,0,906217,104696713,27362786,4351,2523,3656,8567
barrons.com,5,MBFC,39621376,13746767,7038804,7038225,39572013,403691,1977362,21345,1513,37591623,33661,11855,554,15132,3351,42,2663527,110199252,38088240,158064,31700,76794,18092
batimes.com.ar,5,MBFC,6660626,1397097,78300,78297,6659883,3938662,19855,1076,2,6640013,660,40,26,511,23,0,76890,3935186,2145782,7305,4051,6683,618
battlecreekenquirer.com,5,MBFC,339269,100758,2919283,2919184,307785,9156,77261,929,0,230521,277,31109,260,8341,39,0,1160910,25350206,7203835,8946,4271,6486,40100
baxterbulletin.com,5,MBFC,82211,38222,557819,557675,76051,1342,26414,335,0,49637,107,5976,51,244,58,0,395965,12315560,7023903,4829,2349,3281,52952
baynature.org,5,MBFC,89897,44512,12278,12278,89565,6568,21577,196,0,67984,200,8,106,2140,73,0,8377,226255,79869,6372,3028,4285,2966
bb4sp.com,3,MBFC-Q,24232,4338,5545,5545,24203,778,18478,74,0,5725,26,0,0,4,0,0,5351,86260,246134,404,339,397,1154
bbc.com,5,MBFC,155001197,66067966,7180229,7180151,153970395,18117245,16606294,739910,10841,137332351,290210,112544,511744,3759793,133606,30403,3753418,147425618,82356000,798845,137117,404093,139143
bdnews24.com,3,MBFC-Q,2350846,1667322,123817,123799,2277528,335670,337017,4021,23,1940478,2659,185,8114,5329,247,196,119925,14699481,839975,18904,7531,12796,238
beaconjournal.com,5,MBFC,6595612,2185869,2359966,2359951,6360012,133526,567505,7247,26,5792452,36181,198994,1062,8119,336,2,591446,13097444,5916047,33202,11219,20156,38378
bearingarms.com,4,MBFC,1881013,1357602,76892,76888,1876584,684748,75649,16911,4,1800909,511,3247,2,176,172,14,43303,1150570,825323,6860,3769,6303,7182
beatricedailysun.com,5,MBFC,130644,80601,86462,86457,130303,5360,28374,137,0,101926,59,196,38,526,64,2,10321,841542,183496,5544,2944,4072,2538
beckernews.com,3,MBFC-Q,99634,52562,3197,3197,97611,3493,26066,1508,0,71521,33,1,0,22,62,0,2897,4642,2706,3352,1976,3035,337
beforeitsnews.com,3,MBFC-Q,7340992,2133649,5498580,5498352,6877174,353026,642867,42785,220,6233552,3464,241284,1409,615845,189448,18,1271235,99234679,19243670,43779,15243,27180,38595
beholdisrael.org,4,MBFC,37766,19707,4259,4259,37658,4655,3375,109,3,34279,82,4,0,17,3,0,3178,82097,44068,1289,800,1018,126
beinglibertarian.com,4,MBFC,23336,15475,6784,6781,23327,453,2592,225,0,20643,3,0,0,14,0,0,5956,268084,57896,1158,820,1115,2236
belfercenter.org,5,MBFC,325225,201419,86213,86211,323683,11307,25678,1151,2,297475,571,421,154,38909,544,0,48244,6745075,681598,13962,6590,11017,5369
beliefnet.com,4,MBFC,6366710,2115154,393527,393467,6362578,333845,352239,8509,348,6009901,2214,45,495,32855,1678,13,167164,9963407,746277,68750,14712,26768,62141
bellingcat.com,5,MBFC,637453,426149,6594,6594,636798,16801,87250,4671,1,549122,319,11,82,1784,228,2,5031,145144,106640,22902,10723,19359,3995
bellinghamherald.com,5,MBFC,335008,275478,93172,93136,333205,14221,104486,988,1,228691,953,526,1551,5121,138,0,90060,2901394,510792,18033,6939,10972,1046
